qtype,context,chosen,target,pre,post,id,delta
a,f,il,oh,0,0,A16T3D6VY5WJGJ,0
a,f,il,ol,0,0,A16T3D6VY5WJGJ,0
a,b,ih,ih,3,6,A16T3D6VY5WJGJ,3
a,b,ih,il,3,0,A16T3D6VY5WJGJ,-3
a,b,ih,oh,3,0,A16T3D6VY5WJGJ,-3
a,b,ih,ol,3,0,A16T3D6VY5WJGJ,-3
a,g,il,ih,3,0,A16T3D6VY5WJGJ,-3
a,g,il,il,3,6,A16T3D6VY5WJGJ,3
a,g,il,oh,3,3,A16T3D6VY5WJGJ,0
a,g,il,ol,3,3,A16T3D6VY5WJGJ,0
a,m,ol,ih,3,0,A16T3D6VY5WJGJ,-3
a,m,ol,il,-3,-6,A16T3D6VY5WJGJ,-3
a,m,ol,oh,-2,-5,A16T3D6VY5WJGJ,-3
a,m,ol,ol,3,6,A16T3D6VY5WJGJ,3
a,f,ol,ih,1,-2,AQOXSP4W3ITSW,-3
a,f,ol,il,3,0,AQOXSP4W3ITSW,-3
a,f,ol,oh,0,-3,AQOXSP4W3ITSW,-3
a,f,ol,ol,0,3,AQOXSP4W3ITSW,3
a,b,il,ih,2,-1,AQOXSP4W3ITSW,-3
a,b,il,il,0,3,AQOXSP4W3ITSW,3
a,b,il,oh,0,0,AQOXSP4W3ITSW,0
a,b,il,ol,0,0,AQOXSP4W3ITSW,0
a,g,ol,ih,1,-2,AQOXSP4W3ITSW,-3
a,g,ol,il,0,-3,AQOXSP4W3ITSW,-3
a,g,ol,oh,1,-2,AQOXSP4W3ITSW,-3
a,g,ol,ol,3,6,AQOXSP4W3ITSW,3
a,m,il,ih,2,-1,AQOXSP4W3ITSW,-3
a,m,il,il,3,6,AQOXSP4W3ITSW,3
a,m,il,oh,1,-2,AQOXSP4W3ITSW,-3
a,m,il,ol,1,-2,AQOXSP4W3ITSW,-3
a,f,oh,ih,3,0,A2DWW49I426EFH,-3
a,f,oh,il,3,0,A2DWW49I426EFH,-3
a,f,oh,oh,0,3,A2DWW49I426EFH,3
a,f,oh,ol,-3,-6,A2DWW49I426EFH,-3
a,b,ol,ih,3,0,A2DWW49I426EFH,-3
a,b,ol,il,-3,-6,A2DWW49I426EFH,-3
a,b,ol,oh,1,1,A2DWW49I426EFH,0
a,b,ol,ol,3,6,A2DWW49I426EFH,3
a,g,oh,ih,3,0,A2DWW49I426EFH,-3
a,g,oh,il,1,-1,A2DWW49I426EFH,-2
a,g,oh,oh,1,4,A2DWW49I426EFH,3
a,g,oh,ol,2,0,A2DWW49I426EFH,-2
a,m,ih,ih,3,6,A2DWW49I426EFH,3
a,m,ih,il,0,-3,A2DWW49I426EFH,-3
a,m,ih,oh,1,-2,A2DWW49I426EFH,-3
a,m,ih,ol,3,3,A2DWW49I426EFH,0
a,f,il,ih,3,0,A1QEQ64E22TNUZ,-3
a,f,il,il,3,6,A1QEQ64E22TNUZ,3
a,f,il,oh,-2,-4,A1QEQ64E22TNUZ,-2
a,f,il,ol,-2,-4,A1QEQ64E22TNUZ,-2
a,b,oh,ih,3,0,A1QEQ64E22TNUZ,-3
a,b,oh,il,-2,-5,A1QEQ64E22TNUZ,-3
a,b,oh,oh,1,4,A1QEQ64E22TNUZ,3
a,b,oh,ol,1,0,A1QEQ64E22TNUZ,-1
a,g,ih,ih,-1,2,A1QEQ64E22TNUZ,3
a,g,ih,il,-2,-4,A1QEQ64E22TNUZ,-2
a,g,ih,oh,-2,-2,A1QEQ64E22TNUZ,0
a,g,ih,ol,2,2,A1QEQ64E22TNUZ,0
a,m,ol,ih,2,-1,A1QEQ64E22TNUZ,-3
a,m,ol,il,3,0,A1QEQ64E22TNUZ,-3
a,m,ol,oh,2,-1,A1QEQ64E22TNUZ,-3
a,m,ol,ol,2,5,A1QEQ64E22TNUZ,3
a,f,oh,ih,1,-2,A2APG8MSLJ6G2K,-3
a,f,oh,il,3,0,A2APG8MSLJ6G2K,-3
a,f,oh,oh,-2,1,A2APG8MSLJ6G2K,3
a,f,oh,ol,1,1,A2APG8MSLJ6G2K,0
a,b,il,ih,3,0,A2APG8MSLJ6G2K,-3
a,b,il,il,1,4,A2APG8MSLJ6G2K,3
a,b,il,oh,3,6,A2APG8MSLJ6G2K,3
a,b,il,ol,3,3,A2APG8MSLJ6G2K,0
a,g,il,ih,0,-3,A2APG8MSLJ6G2K,-3
a,g,il,il,0,3,A2APG8MSLJ6G2K,3
a,g,il,oh,0,0,A2APG8MSLJ6G2K,0
a,g,il,ol,1,1,A2APG8MSLJ6G2K,0
a,m,il,ih,3,0,A2APG8MSLJ6G2K,-3
a,m,il,il,3,6,A2APG8MSLJ6G2K,3
a,m,il,oh,3,0,A2APG8MSLJ6G2K,-3
a,m,il,ol,3,0,A2APG8MSLJ6G2K,-3
a,f,ih,ih,1,3,A3T9WZOUQGE2UW,2
a,f,ih,il,3,0,A3T9WZOUQGE2UW,-3
a,f,ih,oh,0,-2,A3T9WZOUQGE2UW,-2
a,f,ih,ol,-3,-3,A3T9WZOUQGE2UW,0
a,b,ih,ih,1,2,A3T9WZOUQGE2UW,1
a,b,ih,il,-2,-5,A3T9WZOUQGE2UW,-3
a,b,ih,oh,0,0,A3T9WZOUQGE2UW,0
a,b,ih,ol,0,-1,A3T9WZOUQGE2UW,-1
a,g,oh,ih,2,0,A3T9WZOUQGE2UW,-2
a,g,oh,il,0,0,A3T9WZOUQGE2UW,0
a,g,oh,oh,0,2,A3T9WZOUQGE2UW,2
a,g,oh,ol,1,1,A3T9WZOUQGE2UW,0
a,m,ih,ih,2,4,A3T9WZOUQGE2UW,2
a,m,ih,il,-1,-2,A3T9WZOUQGE2UW,-1
a,m,ih,oh,0,0,A3T9WZOUQGE2UW,0
a,m,ih,ol,2,2,A3T9WZOUQGE2UW,0
a,f,ol,ih,0,-3,AAQREZOK13OV7,-3
a,f,ol,il,3,0,AAQREZOK13OV7,-3
a,f,ol,oh,-3,-3,AAQREZOK13OV7,0
a,f,ol,ol,2,5,AAQREZOK13OV7,3
a,b,il,ih,2,-1,AAQREZOK13OV7,-3
a,b,il,il,-3,0,AAQREZOK13OV7,3
a,b,il,oh,3,3,AAQREZOK13OV7,0
a,b,il,ol,3,3,AAQREZOK13OV7,0
a,g,ih,ih,3,4,AAQREZOK13OV7,1
a,g,ih,il,2,2,AAQREZOK13OV7,0
a,g,ih,oh,0,0,AAQREZOK13OV7,0
a,g,ih,ol,3,3,AAQREZOK13OV7,0
a,m,ih,ih,3,6,AAQREZOK13OV7,3
a,m,ih,il,-2,-4,AAQREZOK13OV7,-2
a,m,ih,oh,1,1,AAQREZOK13OV7,0
a,m,ih,ol,3,3,AAQREZOK13OV7,0
a,f,il,ih,3,1,AGILQEFEPEK7N,-2
a,f,il,il,3,6,AGILQEFEPEK7N,3
a,f,il,oh,2,-1,AGILQEFEPEK7N,-3
a,f,il,ol,-1,-4,AGILQEFEPEK7N,-3
a,b,ol,ih,0,-3,AGILQEFEPEK7N,-3
a,b,ol,il,-3,-6,AGILQEFEPEK7N,-3
a,b,ol,oh,3,1,AGILQEFEPEK7N,-2
a,b,ol,ol,3,6,AGILQEFEPEK7N,3
a,g,ih,ih,2,5,AGILQEFEPEK7N,3
a,g,ih,il,1,-1,AGILQEFEPEK7N,-2
a,g,ih,oh,3,2,AGILQEFEPEK7N,-1
a,g,ih,ol,3,2,AGILQEFEPEK7N,-1
a,m,ol,ih,3,0,AGILQEFEPEK7N,-3
a,m,ol,il,3,0,AGILQEFEPEK7N,-3
a,m,ol,oh,1,-2,AGILQEFEPEK7N,-3
a,m,ol,ol,0,3,AGILQEFEPEK7N,3
a,f,il,ih,2,-1,APGX2WZ59OWDN,-3
a,f,il,il,3,6,APGX2WZ59OWDN,3
a,f,il,oh,-1,-1,APGX2WZ59OWDN,0
a,f,il,ol,-3,-3,APGX2WZ59OWDN,0
a,b,oh,ih,2,-1,APGX2WZ59OWDN,-3
a,b,oh,il,-2,-5,APGX2WZ59OWDN,-3
a,b,oh,oh,0,3,APGX2WZ59OWDN,3
a,b,oh,ol,1,1,APGX2WZ59OWDN,0
a,g,il,ih,-1,-4,APGX2WZ59OWDN,-3
a,g,il,il,-2,1,APGX2WZ59OWDN,3
a,g,il,oh,-1,-1,APGX2WZ59OWDN,0
a,g,il,ol,2,2,APGX2WZ59OWDN,0
a,m,ol,ih,2,-1,APGX2WZ59OWDN,-3
a,m,ol,il,-2,-5,APGX2WZ59OWDN,-3
a,m,ol,oh,0,0,APGX2WZ59OWDN,0
a,m,ol,ol,3,6,APGX2WZ59OWDN,3
a,f,ol,ih,3,0,AYHK8DTZONHKC,-3
a,f,ol,il,3,0,AYHK8DTZONHKC,-3
a,f,ol,oh,0,-3,AYHK8DTZONHKC,-3
a,f,ol,ol,0,3,AYHK8DTZONHKC,3
a,b,oh,ih,3,0,AYHK8DTZONHKC,-3
a,b,oh,il,0,-3,AYHK8DTZONHKC,-3
a,b,oh,oh,3,6,AYHK8DTZONHKC,3
a,b,oh,ol,3,0,AYHK8DTZONHKC,-3
a,g,ol,ih,3,0,AYHK8DTZONHKC,-3
a,g,ol,il,3,0,AYHK8DTZONHKC,-3
a,g,ol,oh,3,0,AYHK8DTZONHKC,-3
a,g,ol,ol,3,6,AYHK8DTZONHKC,3
a,m,oh,ih,0,-3,AYHK8DTZONHKC,-3
a,m,oh,il,3,0,AYHK8DTZONHKC,-3
a,m,oh,oh,3,6,AYHK8DTZONHKC,3
a,m,oh,ol,3,0,AYHK8DTZONHKC,-3
a,f,ih,ih,1,4,A3C5A515KHWU1P,3
a,f,ih,il,2,-1,A3C5A515KHWU1P,-3
a,f,ih,oh,-2,-2,A3C5A515KHWU1P,0
a,f,ih,ol,-1,-1,A3C5A515KHWU1P,0
a,b,ol,ih,2,-1,A3C5A515KHWU1P,-3
a,b,ol,il,0,-3,A3C5A515KHWU1P,-3
a,b,ol,oh,2,-1,A3C5A515KHWU1P,-3
a,b,ol,ol,3,3,A3C5A515KHWU1P,0
a,g,oh,ih,3,0,A3C5A515KHWU1P,-3
a,g,oh,il,1,-2,A3C5A515KHWU1P,-3
a,g,oh,oh,0,3,A3C5A515KHWU1P,3
a,g,oh,ol,1,-2,A3C5A515KHWU1P,-3
a,m,il,ih,2,-1,A3C5A515KHWU1P,-3
a,m,il,il,3,3,A3C5A515KHWU1P,0
a,m,il,oh,3,0,A3C5A515KHWU1P,-3
a,m,il,ol,3,0,A3C5A515KHWU1P,-3
a,f,oh,ih,3,3,A2287HLNN9EZ56,0
a,f,oh,il,2,4,A2287HLNN9EZ56,2
a,f,oh,oh,0,3,A2287HLNN9EZ56,3
a,f,oh,ol,0,1,A2287HLNN9EZ56,1
a,b,ih,ih,2,5,A2287HLNN9EZ56,3
a,b,ih,il,-1,-1,A2287HLNN9EZ56,0
a,b,ih,oh,1,1,A2287HLNN9EZ56,0
a,b,ih,ol,3,4,A2287HLNN9EZ56,1
a,g,ol,ih,2,1,A2287HLNN9EZ56,-1
a,g,ol,il,0,-2,A2287HLNN9EZ56,-2
a,g,ol,oh,1,1,A2287HLNN9EZ56,0
a,g,ol,ol,1,4,A2287HLNN9EZ56,3
a,m,oh,ih,3,1,A2287HLNN9EZ56,-2
a,m,oh,il,2,3,A2287HLNN9EZ56,1
a,m,oh,oh,0,2,A2287HLNN9EZ56,2
a,m,oh,ol,2,2,A2287HLNN9EZ56,0
a,f,oh,ih,1,-2,A1N0Q3QP4OMTZ2,-3
a,f,oh,il,3,0,A1N0Q3QP4OMTZ2,-3
a,f,oh,oh,-1,2,A1N0Q3QP4OMTZ2,3
a,f,oh,ol,1,-2,A1N0Q3QP4OMTZ2,-3
a,b,oh,ih,3,0,A1N0Q3QP4OMTZ2,-3
a,b,oh,il,-1,-4,A1N0Q3QP4OMTZ2,-3
a,b,oh,oh,0,3,A1N0Q3QP4OMTZ2,3
a,b,oh,ol,2,-1,A1N0Q3QP4OMTZ2,-3
a,g,il,ih,3,0,A1N0Q3QP4OMTZ2,-3
a,g,il,il,1,4,A1N0Q3QP4OMTZ2,3
a,g,il,oh,1,-2,A1N0Q3QP4OMTZ2,-3
a,g,il,ol,3,0,A1N0Q3QP4OMTZ2,-3
a,m,il,ih,1,-2,A1N0Q3QP4OMTZ2,-3
a,m,il,il,-2,1,A1N0Q3QP4OMTZ2,3
a,m,il,oh,1,-2,A1N0Q3QP4OMTZ2,-3
a,m,il,ol,3,0,A1N0Q3QP4OMTZ2,-3
a,f,il,ih,-1,-4,A3D2GO0IFRFN6R,-3
a,f,il,il,3,6,A3D2GO0IFRFN6R,3
a,f,il,oh,-1,-4,A3D2GO0IFRFN6R,-3
a,f,il,ol,-2,-5,A3D2GO0IFRFN6R,-3
a,b,ih,ih,2,5,A3D2GO0IFRFN6R,3
a,b,ih,il,-2,-5,A3D2GO0IFRFN6R,-3
a,b,ih,oh,-1,-4,A3D2GO0IFRFN6R,-3
a,b,ih,ol,1,-2,A3D2GO0IFRFN6R,-3
a,g,ol,ih,-1,-4,A3D2GO0IFRFN6R,-3
a,g,ol,il,-1,-4,A3D2GO0IFRFN6R,-3
a,g,ol,oh,0,-3,A3D2GO0IFRFN6R,-3
a,g,ol,ol,1,4,A3D2GO0IFRFN6R,3
a,m,ih,ih,1,4,A3D2GO0IFRFN6R,3
a,m,ih,il,1,-2,A3D2GO0IFRFN6R,-3
a,m,ih,oh,-1,-4,A3D2GO0IFRFN6R,-3
a,m,ih,ol,1,-2,A3D2GO0IFRFN6R,-3
a,f,ih,ih,1,4,A309E9ZYRIL8X2,3
a,f,ih,il,3,0,A309E9ZYRIL8X2,-3
a,f,ih,oh,0,-3,A309E9ZYRIL8X2,-3
a,f,ih,ol,-3,-3,A309E9ZYRIL8X2,0
a,b,il,ih,1,-1,A309E9ZYRIL8X2,-2
a,b,il,il,0,2,A309E9ZYRIL8X2,2
a,b,il,oh,0,0,A309E9ZYRIL8X2,0
a,b,il,ol,2,2,A309E9ZYRIL8X2,0
a,g,ih,ih,0,3,A309E9ZYRIL8X2,3
a,g,ih,il,-1,-1,A309E9ZYRIL8X2,0
a,g,ih,oh,0,0,A309E9ZYRIL8X2,0
a,g,ih,ol,1,1,A309E9ZYRIL8X2,0
a,m,oh,ih,1,-2,A309E9ZYRIL8X2,-3
a,m,oh,il,-3,-4,A309E9ZYRIL8X2,-1
a,m,oh,oh,-2,0,A309E9ZYRIL8X2,2
a,m,oh,ol,1,1,A309E9ZYRIL8X2,0
a,f,ol,ih,-1,-4,AO81QRI85XLIJ,-3
a,f,ol,il,2,-1,AO81QRI85XLIJ,-3
a,f,ol,oh,-2,-4,AO81QRI85XLIJ,-2
a,f,ol,ol,-2,1,AO81QRI85XLIJ,3
a,b,oh,ih,3,0,AO81QRI85XLIJ,-3
a,b,oh,il,1,-2,AO81QRI85XLIJ,-3
a,b,oh,oh,3,6,AO81QRI85XLIJ,3
a,b,oh,ol,3,6,AO81QRI85XLIJ,3
a,g,il,ih,3,0,AO81QRI85XLIJ,-3
a,g,il,il,-2,1,AO81QRI85XLIJ,3
a,g,il,oh,-1,-2,AO81QRI85XLIJ,-1
a,g,il,ol,-2,-4,AO81QRI85XLIJ,-2
a,m,oh,ih,3,0,AO81QRI85XLIJ,-3
a,m,oh,il,-3,-6,AO81QRI85XLIJ,-3
a,m,oh,oh,-2,1,AO81QRI85XLIJ,3
a,m,oh,ol,3,6,AO81QRI85XLIJ,3
a,f,ol,ih,3,0,A2HQPA08B2DM7X,-3
a,f,ol,il,3,0,A2HQPA08B2DM7X,-3
a,f,ol,oh,-3,-6,A2HQPA08B2DM7X,-3
a,f,ol,ol,-2,1,A2HQPA08B2DM7X,3
a,b,ol,ih,3,0,A2HQPA08B2DM7X,-3
a,b,ol,il,1,-2,A2HQPA08B2DM7X,-3
a,b,ol,oh,0,-2,A2HQPA08B2DM7X,-2
a,b,ol,ol,3,6,A2HQPA08B2DM7X,3
a,g,oh,ih,3,0,A2HQPA08B2DM7X,-3
a,g,oh,il,0,-1,A2HQPA08B2DM7X,-1
a,g,oh,oh,3,6,A2HQPA08B2DM7X,3
a,g,oh,ol,0,-1,A2HQPA08B2DM7X,-1
a,m,ol,ih,1,-2,A2HQPA08B2DM7X,-3
a,m,ol,il,-3,-6,A2HQPA08B2DM7X,-3
a,m,ol,oh,0,0,A2HQPA08B2DM7X,0
a,m,ol,ol,3,6,A2HQPA08B2DM7X,3
